country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Lower-middle-income countries,2023,Unknown,3253459279.0,27438614528.0,345.982,0.112,4882.584,255.867,5.53,5647.918,233.044,4.304,1.833,0.869,0.347,1.585,0.2635,0.3,2506.631,0.814,71.392,4.1579999999999995,0.299,6304.074,112150.773,260923.078,48698.16,2587.431,15089.84,199229.938,39471.273,20.2635,6067.161,1.294,29.357,0.01,576.396,0.187,1.906,2.708,765.334,0.248,2526.259,0.776,710.466,0.218,1424.219,0.462,0.067,1.3525,21152.625,22.046,12.92,13.637,16.276,13.034,6.188,9.931,5.829,13.071,5.587,24.312,6.282,0.543,7.144,7.296,21.113,11.665,0.838,13.832,0.099,0.117,0.231,0.015,8809.557,6201.405,1.518,8.701
Upper-middle-income countries,1950,Unknown,976969482.0,27438614528.0,6.865,0.007,552.599,81.28,17.245,4473.916,690.092,18.238,4.816,3.478,0.277,0.595,0.43,0.216,340.824,0.367,71.392,4.1579999999999995,0.299,64.495,12204.793,148415.25,7776.502,30.503,152.316,165061.594,4180.978,20.2635,13070.632,1.294,30.503,0.033,9.006,0.01,1.114,4.973,3927.417,4.228,1141.645,1.169,234.375,0.24,165.401,0.178,0.067,1.3525,67.641,10.262,9.318,36.861,8.78,7.176,5.267,22.864,3.93,41.43,3.134,39.115,14.985,0.543,41.43,2.55,63.273,10.672,0.838,23.813,0.03,0.064,0.097,0.003,4858.248,1088.776,1.518,8.701
Upper-middle-income countries,1951,Unknown,996119509.0,27438614528.0,8.06,0.009,621.133,68.534,12.402,4952.288,478.372,10.692,5.225,3.472,0.277,0.655,0.435,0.216,383.41,0.405,71.392,4.1579999999999995,0.299,72.555,12825.927,153367.547,8159.912,67.678,164.146,169398.969,4361.637,20.2635,13070.632,1.294,37.175,0.039,11.829,0.012,1.186,5.241,4337.398,4.576,1181.03,1.186,241.059,0.242,180.659,0.191,0.067,1.3525,67.641,10.638,9.733,38.268,9.384,7.445,5.387,23.165,4.041,44.09,3.111,39.528,14.726,0.543,46.541,2.842,66.121,10.514,0.838,23.96,0.03,0.066,0.099,0.003,5220.756,1181.385,1.518,8.701
Upper-middle-income countries,1952,Unknown,1017329707.0,27438614528.0,8.887,0.009,682.791,61.657,9.927,4847.736,-104.552,-2.111,5.005,3.128,0.277,0.705,0.441,0.216,424.04,0.438,71.392,4.1579999999999995,0.299,81.442,13508.718,158215.281,8583.952,107.242,177.576,173570.234,4558.505,20.2635,13070.632,1.294,39.564,0.041,13.431,0.014,1.243,5.14,4171.25,4.306,1216.681,1.196,249.27,0.245,196.869,0.203,0.067,1.3525,67.641,11.006,10.557,37.447,10.518,7.718,5.524,23.439,4.168,44.897,3.103,39.898,14.501,0.543,46.347,3.004,64.39,10.833,0.838,24.093,0.031,0.068,0.102,0.003,5228.735,1264.434,1.518,8.701
Upper-middle-income countries,1953,Unknown,1040007806.0,27438614528.0,10.224,0.01,705.888,23.098,3.383,4781.057,-66.679,-1.375,4.825,2.851,0.277,0.712,0.421,0.216,438.441,0.442,71.392,4.1579999999999995,0.299,91.666,14214.604,162996.328,9022.393,143.596,192.52,177651.828,4764.43,20.2635,13070.632,1.294,36.354,0.037,14.944,0.015,1.255,5.061,4081.59,4.119,1248.038,1.2,258.703,0.249,205.925,0.208,0.067,1.3525,67.641,11.418,10.613,36.111,10.793,8.007,5.658,23.682,4.296,44.844,3.106,40.227,14.276,0.543,44.69,3.149,61.945,10.633,0.838,24.215,0.032,0.069,0.105,0.003,5263.506,1305.31,1.518,8.701
Upper-middle-income countries,1954,Unknown,1063267880.0,27438614528.0,11.746,0.012,773.303,67.415,9.55,5195.944,414.887,8.678,5.126,3.085,0.277,0.763,0.459,0.216,487.9,0.481,71.392,4.1579999999999995,0.299,103.412,14987.908,168192.281,9510.292,182.201,208.986,182081.0,4983.018,20.2635,13070.632,1.294,38.605,0.038,16.466,0.016,1.314,5.262,4429.18,4.369,1285.385,1.209,269.056,0.253,218.587,0.216,0.067,1.3525,67.641,12.093,11.39,37.734,12.033,8.327,5.809,23.958,4.442,45.799,3.12,40.589,14.066,0.543,49.741,3.284,63.451,10.648,0.838,24.351,0.033,0.071,0.108,0.004,5594.944,1396.836,1.518,8.701
Upper-middle-income countries,1955,Unknown,1087842388.0,27438614528.0,13.045,0.013,900.425,127.122,16.439,5337.193,141.249,2.718,5.143,2.952,0.277,0.868,0.498,0.216,553.48,0.533,71.392,4.1579999999999995,0.299,116.457,15888.334,173529.469,10063.771,235.164,228.976,186524.422,5243.964,20.2635,13070.632,1.294,52.963,0.051,19.99,0.019,1.464,5.401,4443.412,4.282,1366.738,1.256,280.025,0.257,260.947,0.251,0.067,1.3525,67.641,12.142,12.096,36.639,12.616,8.63,5.985,24.216,4.606,47.541,3.16,40.929,13.901,0.543,54.694,3.653,62.379,11.354,0.838,24.491,0.034,0.073,0.111,0.004,5875.505,1592.125,1.518,8.701
Upper-middle-income countries,1956,Unknown,1112470379.0,27438614528.0,15.203,0.014,992.638,92.213,10.241,5315.976,-21.217,-0.398,5.006,2.775,0.277,0.935,0.518,0.216,601.702,0.567,71.392,4.1579999999999995,0.299,131.66,16880.973,178845.438,10665.473,293.28,252.043,190854.609,5538.515,20.2635,13070.632,1.294,58.116,0.055,23.067,0.022,1.543,5.39,4330.191,4.078,1412.115,1.269,291.306,0.262,294.55,0.277,0.067,1.3525,67.641,13.051,12.524,35.099,13.055,8.982,6.175,24.441,4.781,48.65,3.218,41.226,13.77,0.543,53.725,3.928,59.979,11.791,0.838,24.624,0.036,0.075,0.114,0.004,5996.314,1716.317,1.518,8.701
Upper-middle-income countries,1957,Unknown,1138383794.0,27438614528.0,16.985,0.016,1093.85,101.212,10.196,5436.85,120.874,2.274,5.0,2.688,0.277,1.006,0.541,0.216,665.824,0.612,71.392,4.1579999999999995,0.299,148.646,17974.82,184282.281,11331.297,351.502,281.201,195204.844,5862.175,20.2635,13070.632,1.294,58.222,0.054,29.158,0.027,1.627,5.448,4350.23,4.001,1460.735,1.283,302.595,0.266,323.66,0.298,0.067,1.3525,67.641,13.871,13.363,35.056,14.19,9.359,6.384,24.661,4.975,49.562,3.316,41.509,13.686,0.543,54.728,4.509,59.4,12.395,0.838,24.763,0.037,0.077,0.118,0.004,6202.233,1852.311,1.518,8.701
Upper-middle-income countries,1958,Unknown,1164707663.0,27438614528.0,19.304,0.017,1394.998,301.148,27.531,5587.798,150.948,2.776,5.02,2.682,0.277,1.253,0.67,0.216,948.32,0.852,71.392,4.1579999999999995,0.299,167.949,19369.82,189870.094,12279.617,407.599,317.748,199405.188,6196.905,20.2635,13070.632,1.294,56.097,0.05,36.547,0.033,1.857,5.591,4200.361,3.774,1484.173,1.274,313.588,0.269,334.73,0.301,0.067,1.3525,67.641,14.884,16.573,35.8,19.915,9.776,6.68,24.889,5.281,50.675,3.459,41.764,13.604,0.543,58.978,5.178,58.409,12.313,0.838,24.913,0.038,0.079,0.121,0.004,6511.697,2162.426,1.518,8.701
Upper-middle-income countries,1959,Unknown,1185874465.0,27438614528.0,21.83,0.019,1638.267,243.27,17.439,5974.437,386.638,6.919,5.269,2.808,0.277,1.445,0.77,0.216,1146.04,1.011,71.392,4.1579999999999995,0.299,189.779,21008.088,195844.516,13425.658,464.269,361.224,203749.312,6567.156,20.2635,13070.632,1.294,56.669,0.05,43.477,0.038,2.125,5.937,4344.119,3.831,1614.113,1.361,323.983,0.273,370.251,0.327,0.067,1.3525,67.641,15.03,18.502,35.994,23.133,10.185,7.03,25.126,5.653,51.814,3.633,41.993,13.555,0.543,61.803,5.734,56.099,12.78,0.838,25.102,0.04,0.081,0.125,0.004,7040.707,2520.361,1.518,8.701
Upper-middle-income countries,1960,Unknown,1200970474.0,27438614528.0,25.047,0.022,1757.546,119.278,7.281,5542.996,-431.44,-7.221,4.825,2.534,0.277,1.53,0.804,0.216,1209.559,1.053,71.392,4.1579999999999995,0.299,214.827,22765.631,201387.531,14635.217,518.352,414.995,207545.141,6963.317,18.925,13070.632,1.294,54.083,0.047,53.77,0.047,2.223,5.758,3795.819,3.304,1660.13,1.382,333.474,0.278,396.161,0.345,0.016,18.925,67.641,15.914,18.723,34.443,23.452,10.632,7.386,25.314,6.031,52.616,3.85,42.192,13.503,0.543,60.672,6.443,56.603,12.694,0.838,25.284,0.041,0.084,0.129,0.004,6915.528,2669.419,1.518,8.701
Upper-middle-income countries,1961,Unknown,1215340522.0,27438614528.0,22.741,0.02,1559.155,-198.391,-11.288,5866.019,323.023,5.828,5.045,2.735,0.277,1.341,0.727,0.216,986.121,0.848,71.392,4.1579999999999995,0.299,237.568,24324.789,207253.531,15621.338,570.118,481.014,211859.547,7375.408,39.342,13070.632,1.294,51.766,0.045,66.019,0.057,2.01,5.802,4314.417,3.71,1641.724,1.351,351.446,0.289,412.091,0.354,0.018,20.417,67.641,13.854,16.56,36.131,19.949,10.874,7.658,25.53,6.309,53.213,4.125,42.48,13.439,0.543,60.041,7.485,63.256,12.45,0.838,25.451,0.043,0.086,0.133,0.005,7051.552,2442.689,1.518,8.701
Upper-middle-income countries,1962,Unknown,1238261821.0,27438614528.0,24.199,0.02,1492.811,-66.344,-4.255,5856.819,-9.2,-0.157,4.94,2.611,0.277,1.259,0.666,0.216,883.307,0.745,71.392,4.1579999999999995,0.299,261.767,25817.598,213110.359,16504.645,625.161,559.88,216229.859,7805.696,60.45,13070.632,1.294,55.043,0.046,78.866,0.067,1.9,5.666,4370.302,3.686,1632.345,1.318,361.497,0.292,430.288,0.363,0.018,21.108,67.641,13.721,15.315,36.428,17.926,11.086,7.886,25.742,6.536,54.018,4.434,42.813,13.357,0.543,64.055,8.15,69.034,12.089,0.838,25.599,0.044,0.088,0.137,0.005,7015.997,2352.359,1.518,8.701
Upper-middle-income countries,1963,Unknown,1271530391.0,27438614528.0,26.147,0.021,1545.207,52.396,3.51,5966.739,109.921,1.877,4.895,2.486,0.277,1.268,0.644,0.216,900.733,0.739,71.392,4.1579999999999995,0.299,287.915,27362.807,219077.094,17405.379,680.02,648.621,220657.266,8258.354,82.519,13070.632,1.294,54.859,0.045,88.741,0.073,1.928,5.61,4427.413,3.632,1683.276,1.324,372.177,0.293,452.658,0.371,0.018,22.069,67.641,14.059,15.051,36.32,17.637,11.303,8.104,25.948,6.756,54.497,4.743,43.163,13.268,0.543,60.614,8.477,71.859,11.898,0.838,25.74,0.046,0.09,0.141,0.005,7132.662,2451.031,1.518,8.701
Upper-middle-income countries,1964,Unknown,1305681736.0,27438614528.0,30.089,0.024,1632.331,87.123,5.638,5808.478,-158.262,-2.652,4.635,2.214,0.277,1.303,0.622,0.216,921.689,0.735,71.392,4.1579999999999995,0.299,318.003,28995.137,224885.578,18327.066,740.84,751.868,224838.781,8750.568,106.791,13070.632,1.294,60.82,0.049,103.247,0.082,1.94,5.483,4181.509,3.337,1701.607,1.303,386.943,0.296,492.215,0.393,0.019,24.271,67.641,14.595,15.08,34.816,17.682,11.55,8.321,26.12,6.973,54.449,5.071,43.482,13.189,0.543,53.923,8.955,71.371,11.99,0.838,25.864,0.047,0.093,0.145,0.005,7158.765,2533.089,1.518,8.701
Upper-middle-income countries,1965,Unknown,1337859677.0,27438614528.0,34.127,0.027,1747.514,115.183,7.056,5913.25,104.772,1.804,4.599,2.101,1.678,1.359,0.621,0.496,976.252,0.759,71.392,4.1579999999999995,0.299,352.13,30742.65,230798.812,19303.318,816.455,868.927,229009.578,9271.647,130.173,8372.538,1.294,75.615,0.059,117.059,0.091,2.013,5.438,4170.792,3.244,1771.121,1.324,404.236,0.302,521.078,0.405,0.018,23.383,10438.515,15.767,15.45,34.916,18.46,11.857,8.545,26.289,7.199,54.757,5.411,43.812,13.103,0.543,57.968,9.512,74.146,11.816,0.838,25.982,0.049,0.095,0.149,0.005,7275.259,2693.362,1.518,8.701
Upper-middle-income countries,1966,Unknown,1370318281.0,27438614528.0,38.352,0.029,1877.983,130.469,7.466,5683.183,-230.067,-3.891,4.31,1.927,1.504,1.424,0.637,0.497,1027.64,0.779,71.392,4.1579999999999995,0.299,390.482,32620.635,236482.0,20330.957,903.001,996.82,232820.094,9845.009,154.365,8715.058,1.294,86.546,0.066,127.892,0.097,2.134,5.333,3810.525,2.89,1900.778,1.387,425.755,0.311,573.361,0.435,0.018,24.192,11127.599,16.459,15.831,33.263,19.21,12.192,8.777,26.423,7.434,55.208,5.729,44.101,13.037,0.543,59.866,9.545,72.959,12.047,0.838,26.112,0.051,0.097,0.154,0.005,7307.509,2924.66,1.518,8.701
Upper-middle-income countries,1967,Unknown,1402759152.0,27438614528.0,37.488,0.028,1867.19,-10.793,-0.575,5411.833,-271.35,-4.775,4.003,1.776,1.467,1.381,0.613,0.506,952.649,0.705,71.392,4.1579999999999995,0.299,427.969,34487.824,241893.828,21283.607,1011.028,1135.906,236369.953,10449.705,179.608,8749.01,1.294,108.027,0.08,139.086,0.103,2.048,5.048,3549.853,2.626,1870.634,1.334,436.069,0.311,604.696,0.447,0.019,25.244,11425.459,15.627,15.258,30.682,18.106,12.431,8.984,26.505,7.636,55.356,6.032,44.32,12.966,0.543,56.623,9.706,65.728,11.915,0.838,26.192,0.053,0.099,0.158,0.006,7081.264,2872.172,1.518,8.701
Upper-middle-income countries,1968,Unknown,1436741266.0,27438614528.0,40.071,0.029,1992.629,125.439,6.718,5582.094,170.261,3.146,4.026,1.753,1.437,1.437,0.626,0.513,989.838,0.714,71.392,4.1579999999999995,0.299,468.04,36480.453,247475.922,22273.445,1132.299,1283.215,239964.5,11117.647,205.805,8915.625,1.294,121.271,0.087,147.309,0.106,2.13,5.078,3594.55,2.592,1947.328,1.355,450.089,0.313,667.943,0.482,0.019,26.197,11914.199,15.696,15.44,30.607,18.609,12.657,9.194,26.585,7.841,55.773,6.293,44.548,12.909,0.543,59.505,9.445,67.41,12.081,0.838,26.285,0.055,0.102,0.162,0.006,7295.792,3060.658,1.518,8.701
Upper-middle-income countries,1969,Unknown,1472041730.0,27438614528.0,44.697,0.031,2187.512,194.883,9.78,6407.769,825.675,14.792,4.504,1.854,1.47,1.538,0.633,0.502,1093.385,0.769,71.392,4.1579999999999995,0.299,512.738,38667.965,253883.703,23366.83,1260.867,1443.676,244189.828,11849.763,234.09,9325.857,1.294,128.568,0.09,160.461,0.113,2.283,5.415,4225.331,2.97,2052.096,1.394,458.336,0.311,732.115,0.515,0.02,28.285,12762.082,16.517,15.896,32.696,19.816,12.92,9.419,26.711,8.069,55.441,6.532,44.847,12.866,0.543,52.684,9.391,72.401,12.245,0.838,26.402,0.057,0.104,0.167,0.006,7970.999,3360.637,1.518,8.701
Upper-middle-income countries,1970,Unknown,1507362256.0,27438614528.0,51.02,0.035,2507.283,319.771,14.618,6756.465,348.696,5.442,4.631,1.789,1.339,1.719,0.664,0.497,1293.361,0.887,71.392,4.1579999999999995,0.299,563.757,41175.25,260640.172,24660.191,1400.996,1610.633,248444.047,12674.359,265.31,9897.759,1.294,140.128,0.096,166.957,0.114,2.477,5.617,4254.21,2.916,2127.29,1.411,474.864,0.315,824.596,0.565,0.021,31.22,13862.687,17.7,16.828,32.809,22.698,13.244,9.678,26.841,8.352,54.898,6.742,45.156,12.815,0.543,50.452,9.323,74.713,12.127,0.838,26.528,0.059,0.107,0.172,0.006,8466.736,3733.477,1.518,8.701
Upper-middle-income countries,1971,Unknown,1542426515.0,27438614528.0,56.335,0.038,2722.145,214.862,8.57,6671.848,-84.617,-1.252,4.464,1.66,1.178,1.821,0.677,0.481,1391.235,0.931,71.392,4.1579999999999995,0.299,620.093,43897.395,267312.031,26051.426,1543.884,1790.386,252398.578,13594.688,296.916,10404.008,1.294,142.888,0.096,179.753,0.12,2.57,5.471,3954.555,2.646,2159.579,1.4,477.821,0.31,920.329,0.616,0.021,31.605,14902.677,18.586,17.558,32.353,24.41,13.599,9.955,26.955,8.656,53.729,6.933,45.452,12.813,0.543,44.45,9.297,77.266,12.779,0.838,26.652,0.061,0.109,0.177,0.006,8438.242,3963.535,1.518,8.701
Upper-middle-income countries,1972,Unknown,1576682671.0,27438614528.0,61.742,0.04,2871.966,149.821,5.504,7558.209,886.362,13.285,4.941,1.775,1.233,1.877,0.674,0.469,1445.629,0.945,71.392,4.1579999999999995,0.299,681.835,46769.355,274870.219,27497.055,1688.224,1982.115,257086.672,14588.637,331.491,10807.568,1.294,144.341,0.094,191.729,0.125,2.627,5.737,4688.074,3.064,2204.194,1.398,498.785,0.316,993.948,0.65,0.023,34.576,15814.21,19.214,17.701,34.967,25.402,13.968,10.23,27.126,8.966,52.424,7.11,45.851,12.812,0.543,41.609,9.342,86.968,12.8,0.838,26.787,0.063,0.112,0.182,0.007,9044.759,4142.529,1.518,8.701
Upper-middle-income countries,1973,Unknown,1610438011.0,27438614528.0,66.257,0.042,3057.582,185.616,6.463,7445.373,-112.837,-1.493,4.759,1.374,1.124,1.955,0.564,0.462,1472.289,0.941,71.392,4.1579999999999995,0.299,748.093,49826.938,282315.594,28969.346,1851.741,2194.138,261476.219,15694.588,369.035,11225.566,1.294,163.517,0.105,212.023,0.136,2.733,5.683,4389.562,2.806,2289.198,1.421,514.849,0.32,1105.951,0.707,0.024,37.544,16766.252,19.471,17.896,33.344,25.113,14.327,10.506,27.26,9.269,51.118,7.294,46.202,12.855,0.543,40.658,9.618,83.705,13.448,0.838,26.916,0.065,0.115,0.187,0.007,9152.834,4401.06,1.518,8.701
Upper-middle-income countries,1974,Unknown,1643192402.0,27438614528.0,69.195,0.043,3159.159,101.577,3.322,7382.633,-62.739,-0.843,4.62,1.51,1.058,1.977,0.646,0.453,1478.198,0.925,71.392,4.1579999999999995,0.299,817.287,52986.098,289698.219,30447.543,2001.115,2422.057,265701.438,16891.051,407.046,11592.325,1.294,149.373,0.093,227.919,0.143,2.741,5.609,4225.192,2.644,2303.682,1.402,526.792,0.321,1196.463,0.749,0.024,38.011,17655.094,20.307,18.571,33.331,25.221,14.693,10.785,27.387,9.563,49.855,7.489,46.526,12.973,0.543,38.166,10.086,82.228,14.76,0.838,27.043,0.068,0.118,0.193,0.007,9216.914,4504.566,1.518,8.701
Upper-middle-income countries,1975,Unknown,1674173251.0,27438614528.0,76.842,0.047,3392.738,233.579,7.394,7396.006,13.372,0.181,4.538,1.441,0.972,2.082,0.661,0.446,1635.558,1.004,71.392,4.1579999999999995,0.299,894.13,56378.836,297094.25,32083.102,2132.036,2666.436,269706.375,18161.68,441.453,12116.409,1.294,130.921,0.08,244.379,0.15,2.858,5.644,4004.96,2.457,2369.421,1.415,549.857,0.328,1270.63,0.78,0.021,34.406,18787.951,22.598,19.896,33.448,27.099,15.149,11.091,27.511,9.889,49.005,7.707,46.813,13.138,0.543,38.882,10.831,79.16,15.809,0.838,27.178,0.07,0.121,0.198,0.007,9449.282,4784.05,1.518,8.701
Upper-middle-income countries,1976,Unknown,1703863901.0,27438614528.0,82.006,0.049,3580.411,187.673,5.532,7494.387,98.381,1.33,4.513,1.395,0.923,2.156,0.667,0.441,1665.338,1.003,71.392,4.1579999999999995,0.299,976.135,59959.246,304588.625,33748.438,2291.219,2927.491,273621.969,19537.99,477.973,12490.944,1.294,159.183,0.096,261.056,0.157,2.954,5.698,3915.574,2.358,2456.965,1.442,566.023,0.332,1376.308,0.829,0.022,36.52,19700.203,23.021,19.903,32.481,26.6,15.597,11.392,27.615,10.206,48.276,7.915,47.077,13.312,0.543,40.256,10.934,77.015,16.117,0.838,27.315,0.072,0.124,0.204,0.008,9708.675,5033.257,1.518,8.701
Upper-middle-income countries,1977,Unknown,1732830998.0,27438614528.0,89.636,0.053,3802.217,221.806,6.195,8193.45,699.063,9.328,4.847,1.456,0.93,2.249,0.675,0.432,1774.752,1.05,71.392,4.1579999999999995,0.299,1065.771,63761.461,312782.062,35523.191,2450.163,3202.199,278014.75,21005.75,514.388,13021.241,1.294,158.944,0.094,274.708,0.163,3.064,5.932,4392.814,2.599,2514.17,1.451,588.938,0.34,1467.762,0.868,0.022,36.415,20871.742,24.038,20.554,34.122,27.674,16.072,11.703,27.754,10.538,47.785,8.122,47.383,13.499,0.543,41.665,11.25,79.67,16.604,0.838,27.466,0.075,0.127,0.209,0.008,10278.856,5308.853,1.518,8.701
Upper-middle-income countries,1978,Unknown,1761448949.0,27438614528.0,101.309,0.059,4091.487,289.27,7.608,8780.326,586.876,7.163,5.105,1.477,0.924,2.379,0.688,0.43,1905.754,1.108,71.392,4.1579999999999995,0.299,1167.081,67852.953,321562.406,37428.945,2617.071,3517.054,282705.094,22570.906,551.895,13578.321,1.294,166.909,0.097,314.855,0.183,3.207,6.121,4690.347,2.727,2558.262,1.452,614.614,0.349,1565.154,0.91,0.022,37.506,22099.256,25.451,21.456,35.864,29.22,16.603,12.033,27.926,10.893,47.43,8.378,47.742,13.698,0.543,42.777,12.342,86.649,17.093,0.838,27.639,0.077,0.13,0.216,0.008,10781.896,5648.847,1.518,8.701
Upper-middle-income countries,1979,Unknown,1790483109.0,27438614528.0,104.401,0.06,4212.743,121.256,2.964,8066.186,-714.14,-8.133,4.609,1.279,0.803,2.407,0.668,0.419,1970.427,1.126,71.392,4.1579999999999995,0.299,1271.482,72065.695,329628.594,39399.371,2761.363,3847.806,286560.125,24195.248,590.422,13878.052,1.294,144.291,0.082,330.752,0.189,3.238,5.83,3854.996,2.203,2592.166,1.448,633.49,0.354,1624.344,0.928,0.022,38.527,22936.404,25.85,21.484,33.2,28.855,17.105,12.351,28.035,11.243,46.979,8.614,48.013,13.902,0.543,40.063,12.296,82.253,17.515,0.838,27.764,0.079,0.134,0.221,0.008,10439.335,5797.459,1.518,8.701
Upper-middle-income countries,1980,Unknown,1820390317.0,27438614528.0,109.697,0.062,4246.653,33.91,0.805,8196.345,130.159,1.614,4.601,1.1,0.755,2.384,0.57,0.391,1977.455,1.11,71.392,4.1579999999999995,0.299,1381.179,76312.344,337824.938,41376.824,2879.241,4204.911,290511.312,25844.18,626.008,14033.228,1.294,117.878,0.066,357.105,0.2,3.163,5.755,3951.215,2.218,2539.63,1.395,660.863,0.363,1648.931,0.926,0.02,35.586,23562.553,27.001,21.791,33.515,28.213,17.618,12.656,28.147,11.575,46.482,8.866,48.273,14.123,0.543,37.249,12.943,79.541,18.425,0.838,27.874,0.081,0.137,0.227,0.009,10476.333,5757.78,1.518,8.701
Upper-middle-income countries,1981,Unknown,1851233657.0,27438614528.0,114.81,0.063,4212.564,-34.089,-0.803,8032.431,-163.914,-2.0,4.427,1.06,0.729,2.322,0.556,0.382,1977.427,1.09,71.392,4.1579999999999995,0.299,1495.989,80524.914,345857.344,43354.254,2970.564,4560.476,294332.719,27483.488,660.137,14066.048,1.294,91.323,0.05,355.565,0.196,3.045,5.547,3821.386,2.106,2461.38,1.33,656.035,0.354,1639.309,0.903,0.019,34.129,23997.93,28.259,22.145,33.675,28.292,18.142,12.946,28.255,11.896,46.188,9.081,48.519,14.349,0.543,38.504,12.72,79.119,19.177,0.838,27.982,0.083,0.14,0.232,0.009,10269.647,5637.229,1.518,8.701
Upper-middle-income countries,1982,Unknown,1883620120.0,27438614528.0,120.79,0.065,4436.711,224.147,5.321,8210.754,178.322,2.22,4.44,1.047,0.71,2.399,0.566,0.384,2124.694,1.149,71.392,4.1579999999999995,0.299,1616.779,84961.625,354068.094,45478.949,3075.986,4933.902,298108.594,29160.242,695.762,14295.708,1.294,105.422,0.057,373.427,0.202,3.138,5.6,3775.884,2.042,2512.775,1.334,673.928,0.358,1676.754,0.907,0.019,35.625,24796.939,29.878,23.511,35.067,29.876,18.691,13.257,28.383,12.24,46.137,9.317,48.776,14.589,0.543,44.749,13.668,83.102,20.099,0.838,28.117,0.085,0.143,0.238,0.009,10548.204,5910.749,1.518,8.701
Upper-middle-income countries,1983,Unknown,1916110802.0,27438614528.0,122.248,0.065,4572.305,135.594,3.056,8290.424,79.67,0.97,4.402,1.031,0.684,2.428,0.569,0.377,2221.756,1.18,71.392,4.1579999999999995,0.299,1739.027,89533.922,362358.531,47700.707,3169.189,5342.066,301828.438,30848.809,734.128,14476.734,1.294,93.204,0.049,408.164,0.217,3.174,5.614,3719.84,1.975,2557.974,1.335,692.746,0.362,1688.567,0.897,0.02,38.366,25523.16,29.568,24.075,34.868,30.443,19.187,13.568,28.504,12.591,46.064,9.588,49.001,14.821,0.543,43.789,14.78,77.74,20.448,0.838,28.257,0.087,0.147,0.244,0.01,10757.824,6081.373,1.518,8.701
Upper-middle-income countries,1984,Unknown,1948204203.0,27438614528.0,132.048,0.069,4795.472,223.166,4.881,9755.77,1465.346,17.675,5.089,1.145,0.759,2.502,0.563,0.373,2396.677,1.25,71.392,4.1579999999999995,0.299,1871.075,94329.398,372114.312,50097.383,3251.914,5812.884,306790.406,32520.34,775.802,14950.182,1.294,82.725,0.043,470.818,0.246,3.274,6.099,4961.976,2.589,2636.776,1.353,708.328,0.364,1671.53,0.872,0.022,41.674,26774.744,31.348,24.407,38.58,31.325,19.727,13.882,28.7,12.962,46.018,9.898,49.355,15.023,0.543,44.297,15.634,87.993,20.078,0.838,28.437,0.089,0.151,0.25,0.01,11881.382,6378.633,1.518,8.701
Upper-middle-income countries,1985,Unknown,1981304725.0,27438614528.0,143.634,0.074,5118.616,323.144,6.739,9506.31,-249.461,-2.557,4.871,1.07,0.527,2.623,0.576,0.284,2623.999,1.345,71.392,4.1579999999999995,0.299,2014.71,99448.016,381620.625,52721.383,3332.229,6314.425,311179.781,34244.609,820.658,13032.972,1.294,80.314,0.041,501.54,0.257,3.401,6.006,4389.348,2.249,2678.082,1.352,701.817,0.354,1724.271,0.884,0.023,44.857,23718.023,33.735,25.2,37.13,31.992,20.329,14.21,28.864,13.357,45.97,10.209,49.638,15.234,0.543,44.118,16.063,82.959,20.716,0.838,28.602,0.091,0.155,0.256,0.01,11899.729,6737.556,1.518,8.701
